,ego,activated,activated alters,timestep,true threshold,bin_var1,var1,var2,observed
6587,7189,1,0,1,-1.4744139691081566,0,-1.0490471238305499,-0.8945699860995464,1
6588,7190,1,0,1,-2.0782951239918703,1,-1.0009397691967334,-1.1284548244745471,1
6589,7191,1,0,1,-1.3653399921528266,1,-1.1900341172150908,-0.4503325987810498,1
6590,7192,1,3,2,2.8115202476136862,1,-0.12941264803032992,-0.1045552065815978,0
6591,7193,1,7,4,6.426309060162278,0,0.5123637918013463,-0.018652519902906027,0
6592,7194,1,10,6,7.567929042038253,0,0.6530921327582528,0.13886946108417153,0
6593,7196,1,3,2,1.62495663514709,0,0.0324553501926046,-1.1320592964440306,0
6594,7197,1,8,5,6.695261492170812,1,0.3875526083732035,0.354820918505066,0
6595,7198,1,8,5,7.9265141879445675,1,0.8960035459250716,0.41229481081428415,0
6596,7199,1,2,3,1.779672879462511,0,0.6362039836586876,-0.8828233644190289,0
6597,7200,1,6,5,5.250487326673359,0,-0.09563402308315248,0.3722807298275858,0
6598,7201,1,9,6,7.34908700770847,0,0.7903880688512268,0.05637544615054979,0
6599,7202,1,1,3,0.7169491799228009,0,-0.22923035852590148,-1.03308696835506,1
6600,7203,1,3,4,2.6335290432518033,1,1.1812201911258196,-1.7799555534113876,0
6601,7205,1,2,4,1.9399272397068055,1,-0.19736359015141014,-0.3084502725847444,0
6602,7206,1,5,5,2.4352666302579498,1,0.8329107562933848,-1.5725905891258023,0
6603,7207,1,11,7,8.298769076002731,0,0.9063564117898751,0.12465122603753424,0
6604,7208,1,11,7,9.348418064152925,1,1.6919311520547047,-0.34111157678240467,0
6605,7209,1,8,6,5.65465226862774,1,0.0010818197850195898,0.543744794700038,0
6606,7210,1,8,6,7.090413486582907,1,-0.19914921082435436,1.3742644266094854,0
6607,7211,1,4,5,3.3018351304020817,0,0.15166199903521083,-1.4794811372204573,0
6608,7212,1,12,7,11.303299323294693,1,0.937870740127368,0.9686194830148406,0
6609,7213,1,4,4,2.0204009566613403,0,0.019139450654106566,-1.1405248919983706,0
6610,7214,1,7,6,6.7553778559335385,1,0.032719917274266666,1.269520482478602,0
6611,7215,1,4,4,3.1672371319770813,1,-0.9462189029672178,0.6680159417770728,0
6612,7216,1,7,5,5.825341053693709,0,1.2752354785414954,-1.0034052230272688,0
6613,7217,1,3,3,2.7441368884769557,0,-1.3831091041979071,0.2704145550195611,0
6614,7218,1,11,6,9.29298762140916,1,1.4101828956735736,0.7556965676380348,0
6615,7219,1,0,1,-2.8560521037716082,0,-1.0276158267507374,-1.5181662049026738,1
6616,7220,1,5,3,4.5823795076145,1,-0.44566630793004974,0.2801585695748681,0
6617,7221,1,12,6,11.354483478265568,0,1.8364280292566078,0.44539958028571525,1
6618,7222,1,6,3,3.940318580852021,0,0.5737597402626194,-0.5270521396180645,0
6619,7223,1,3,2,0.9161814134709321,0,-0.9072214333740324,-0.31756469857125386,0
6620,7224,1,3,2,2.772114432743807,1,0.0096985014165387,0.1372719418285721,0
6621,7225,1,0,1,-2.526128197033563,1,-0.7954303061770082,-1.363338947478816,1
6622,7226,1,3,2,2.7447620453340775,1,0.399521814072137,-0.8426220361273571,0
6623,7227,1,13,4,10.857932852013587,1,0.908632774275912,1.4355804221530157,0
6624,7228,1,7,3,4.372639715824178,1,0.4581625503533244,-0.18258809295617257,0
6625,7229,1,2,2,0.9222951755333013,1,0.029430780480602572,-0.2327741880242538,0
6626,7230,1,0,1,-1.0213227065851993,1,-1.3271358143817704,0.23334047318519482,1
6627,7231,1,8,3,3.8317522066020557,1,-1.0164276114143138,0.3447021427757765,0
6628,7233,1,3,2,2.639496798034032,0,-0.13227062480477347,-0.3980471617235854,0
6629,7234,1,7,3,3.381016310654508,1,-0.9931513070842783,0.4246474205329117,0
6630,7235,1,7,3,4.603514335534936,0,0.19261331259009842,0.40871214796734834,0
6631,7236,1,3,2,1.2066030177046763,0,0.17038420542574975,-1.3794517996680697,0
6632,7237,1,7,3,3.3673980961918017,1,0.17322945101269302,-0.3027184666525974,0
6633,7238,1,0,1,-3.072062692429011,0,-1.4105559115095339,-1.6632426790773962,1
6634,7239,1,0,1,-1.2464901176645602,0,-1.076197210681902,-0.5920337667777233,1
6635,7240,1,3,2,2.8972958530990067,1,-0.026134324221803718,-0.5366637487965459,0
6636,7241,1,11,4,6.022425823201497,0,-0.5498575147921979,0.43359172030398546,0
6637,7242,1,10,4,6.837114968019197,1,-0.09548697951515372,0.6219349806446084,0
6638,7243,1,6,3,4.388168785974383,0,0.28494796970731157,0.23477681892720056,0
6639,7244,1,3,2,1.8934317993983316,0,-0.9180419135400623,0.4079467404576183,0
6640,7245,1,0,1,-6.394152861339108,1,-0.5628700015418088,-2.5312941330605754,1
6641,7246,1,7,4,6.223977142869531,0,0.7984921328637149,-0.2766912350943825,0
6642,7247,1,10,5,7.292628233278243,1,0.6277713102629507,0.6160899457900004,0
6643,7248,1,2,3,1.4349165822388614,1,-0.9843457603110319,-0.10182663050844823,1
6644,7249,1,9,5,7.994632857406788,0,-0.053479988861663205,0.5406651016834255,0
6645,7250,1,9,5,7.099717203705346,0,-0.32710214885712613,1.076782417372676,0
6646,7251,1,1,2,0.47046052703741825,1,-0.1386078874469185,-0.6701816946137837,1
6647,7252,1,12,6,10.409429035505015,0,1.0142319074938813,0.4759919204548922,0
6648,7253,1,13,6,11.083162763270934,0,0.6083764526433965,1.1649994369060275,0
6649,7254,1,7,4,5.565645072884159,1,-0.6169786163095685,0.7067658048114717,0
6650,7255,1,9,5,7.406663138748619,1,0.4092499459941593,0.5339565592835664,0
6651,7256,1,3,3,2.8347543836866715,1,-0.26710564692257716,-0.08273087712883864,0
6652,7257,1,3,3,2.18571188008411,1,-0.34250369387290525,-0.34585307239622115,0
6653,7258,1,3,2,0.822741679765812,0,-0.33277814226422475,-1.0444413799795003,0
6654,7259,1,9,4,3.5108313777546836,1,-1.8667096260532055,1.6960025492422925,0
6655,7260,1,0,1,-0.27464278219262095,0,-0.2278730860554909,-0.860063208785689,1
6656,7261,1,5,3,3.6405810875670657,1,0.1846855408171504,-0.35468750357463724,0
6657,7262,1,5,3,3.5632541734857326,0,-0.3490347672206476,0.054401753427517276,0
6658,7263,1,6,3,5.588046433363865,0,0.11776332281434126,0.282827064967521,0
6659,7264,1,6,3,5.320275540898114,0,-0.06274938996688365,-0.36804296623704363,0
6660,7265,1,0,1,-0.5140009242596197,1,0.07865364321814693,-1.1485081070035112,1
6661,7266,1,3,2,1.5708815113022345,1,-0.16995967179714583,-0.30717341388518465,0
6662,7267,1,8,3,7.324018131475505,0,-0.16735227778453785,1.562021321611317,0
6663,7268,1,4,2,3.9190004217743195,1,-0.09764663089485281,-0.49634392290101603,0
6664,7269,1,14,4,10.37342877972515,0,0.4132781349650457,1.6300437227919202,0
6665,7270,1,0,1,-0.6058989394074581,1,-1.1460900951338069,-0.603997503683866,1
6666,7271,1,9,3,8.518534743671312,1,0.09954248926429932,1.4494202497512334,0
6667,7272,1,5,2,1.4328988171339676,1,-1.033295560859601,-0.18123587969945,0
6668,7273,1,4,2,1.3183681870985569,1,-0.602865472810582,-0.856389772868812,0
6669,7274,1,0,1,-2.2991694328021692,1,-1.9190862935478497,-0.2940281852420135,1
6670,7275,1,0,1,-1.7343812266962297,0,-1.1187743422353646,-1.0346403678588916,1
6671,7276,1,7,3,5.293891590002159,1,-0.526726714214846,0.6933931354836587,0
6672,7277,1,12,6,11.014621194077456,0,1.5606735531749067,0.3139420681903808,1
6673,7278,1,0,1,-0.9779865115199858,1,-2.042423240774839,0.3904328679271535,1
6674,7279,1,10,5,8.278065314976468,0,0.7604309797755703,0.15203787668941013,0
6675,7280,1,3,2,1.7317874150738866,1,0.12449086525080104,-0.5880766484661663,0
6676,7281,1,7,4,4.780770865234457,0,-1.3336826175287047,1.1229278806555676,0
6677,7282,1,11,6,10.339990316468722,0,0.34921504404841547,1.5485658358675296,0
6678,7283,1,5,4,2.3235899087865137,0,-0.15767786059525138,-0.8368139561627322,0
6679,7285,1,7,5,4.407831805441824,1,-1.1547213833920635,1.1898722652020322,0
6680,7286,1,1,3,0.19230862486028585,1,-1.1426777582210301,-0.05369152816735381,1
6681,7287,1,1,3,0.5728721297556112,0,-1.7309095762910993,-0.22148202275791498,1
6682,7288,1,12,7,10.59675665938021,0,0.6034112542004711,1.8229067700884212,0
6683,7289,1,5,5,3.933651959192417,1,-1.0671534701630172,1.2414957459378881,0
6684,7290,1,9,6,8.504095246184631,1,1.834270384407919,-0.37480050524311354,0
6685,7291,1,9,6,7.4385497389149124,0,0.43720713742788847,0.051263444437003036,0
6686,7292,1,4,4,1.788008821760457,0,-1.0127498440391818,-0.130478190035242,0
6687,7293,1,13,7,11.249347607237075,1,1.185943673934939,1.3515967237443085,0
6688,7294,1,3,3,2.2996556455520003,0,-0.6845585772479158,-0.06505924388743035,0
6689,7295,1,10,6,9.219369041622056,0,2.037282556212881,-0.5795074384753018,0
6690,7296,1,8,5,6.795829307274905,0,0.6935004970441645,-0.0032014364904553844,0
6691,7297,1,5,4,4.218250479186921,0,-0.3103639639739993,-0.24839819943813443,0
6692,7298,1,6,4,5.653720128857486,0,-0.6817913186531709,0.36278738201582145,0
6693,7299,1,5,3,2.585759189622733,1,-0.3904764695188242,0.1355978643735054,0
6694,7300,1,0,1,-2.5346026441455707,1,-1.0541006533613548,-1.2364095693415502,1
6695,7301,1,3,2,2.6091868186863016,0,0.4505065960206787,-0.599846472206434,0
6696,7302,1,9,4,7.449524520775594,0,0.2799387554541809,0.48704371200983226,0
6697,7303,1,4,2,2.2210808382129215,0,-0.5813515065854833,-0.027552056846310458,0
6698,7304,1,11,4,7.5489670880120405,1,-0.2567224263493211,1.3492572169946666,0
6699,7305,1,4,2,3.9237830852361837,0,-0.02800514305691154,-0.21834885408519591,0
6700,7306,1,0,1,-4.91511779859299,0,-1.509540045738562,-1.188640247597194,1
6701,7307,1,9,3,6.65631073433634,0,0.6824693597150258,0.141187272974336,0
6702,7308,1,0,1,-0.46075919158694134,0,-1.7192203243519677,0.6060318116826285,1
6703,7309,1,0,1,-0.13006499830300744,1,-0.7443927300360529,-0.7109718703603084,1
6704,7310,1,8,3,5.910043185987348,1,1.2171700555338352,-0.6224430484751012,0
6705,7311,1,7,3,5.009481149388914,1,0.49143448089566427,0.06698442577198578,0
6706,7312,1,8,3,7.030332083891798,0,-0.24188541352888696,1.3276951720387407,0
6707,7313,1,4,2,1.1510424279366709,0,-0.38722019469762237,-0.7469759264747055,0
6708,7314,1,4,2,1.1243069370107415,0,-0.6877037086309405,-0.18476911137556806,0
6709,7315,1,5,2,3.392816588324248,1,-0.8356923185815511,0.051384351539598624,0
6710,7316,1,7,3,4.568040582563292,1,1.3444354660443056,-1.3369636871745856,0
6711,7317,1,6,3,5.452687194052394,0,0.127918938375836,0.17489170247120414,0
6712,7318,1,6,3,3.8255602008784244,0,-0.3122359446649199,-0.162724601288409,0
6713,7319,1,7,3,4.302948329374314,0,-0.28118393485171583,0.050076829435773296,0
6714,7320,1,0,1,-3.601755512788581,1,-2.6226306845287777,-0.4757673547735843,1
6715,7321,1,0,1,-1.5767711124193848,0,-0.1672604567200964,-1.9175524152774612,1
6716,7322,1,0,1,-4.29396911712592,1,-1.577034773541746,-1.1567132857295703,1
6717,7323,1,11,4,8.166865667147185,1,-0.5245189807442568,1.864694740512376,0
6718,7324,1,10,4,6.0449287119707105,1,-0.06929295124236022,0.504371301534947,0
6719,7325,1,14,7,13.73195514921148,0,1.1569024458829267,1.4432717373142654,0
6720,7326,1,0,1,-1.64143133850714,1,-1.385199531091737,-0.3076902991021972,1
6721,7327,1,0,1,-1.5471674325590428,0,-0.6032353979613796,-1.1355254750442518,1
6722,7328,1,5,3,4.553778836664691,1,0.46480734076306157,-0.5680426117970189,1
6723,7329,1,10,5,8.519925156231137,1,1.2708808634645166,-0.33236578108143483,0
6724,7330,1,2,2,1.0239771442347818,1,-0.7710040846033849,-0.4636405228857061,0
6725,7331,1,12,6,10.25059740515915,0,1.0340157353458745,0.6998854747215174,0
6726,7332,1,12,6,8.749651756242814,1,0.31965212297230594,0.9366850924451756,0
6727,7333,1,6,4,4.178454179199121,1,-0.09783856678375477,-0.08535745683064108,0
6728,7334,1,5,4,4.92629336116869,1,0.037125908962607077,0.1752456599967182,0
6729,7335,1,9,5,8.575634907853068,1,0.33809739543548206,0.9783005985889943,0
6730,7336,1,2,3,1.2875035946547657,1,-0.1575895220330878,-0.37611399972629145,1
6731,7337,1,10,5,8.401123111031241,1,0.12374713314354484,1.0829757400659947,0
6732,7338,1,10,5,8.130677016141163,0,-0.902477247788446,2.2116461201369466,0
6733,7339,1,5,4,3.3973171301574148,0,-0.8745061508273003,-0.062314828926997086,0
6734,7340,1,0,1,-2.634860357174034,0,-0.7599078682976913,-1.7530735256945735,1
6735,7341,1,7,4,5.840830921264663,1,0.5370576326257401,0.3088208295621544,0
6736,7342,1,5,3,4.737045633802788,0,-0.47160496234038135,0.2559036242933646,0
6737,7343,1,9,4,6.736038809305787,1,2.3442049444935367,-1.937304614872181,0
6738,7344,1,0,1,-7.364082649064709,1,-1.2431181097818635,-2.1713081565382395,1
6739,7345,1,5,2,1.8387797478845551,0,-0.612762029595515,-0.11604576612290261,0
6740,7346,1,5,2,3.7937937112227544,1,-0.7574877835683164,0.5840088464680024,0
6741,7347,1,7,3,6.39489221601646,1,0.7950861491993902,0.01122416604361302,0
6742,7348,1,11,4,8.239653997803394,1,0.2394163287588412,0.5675884015163386,0
6743,7349,1,0,1,-1.7848114322665178,0,-1.5203483253241445,-0.3957670170263589,1
6744,7350,1,0,1,-0.7508536859552216,0,-0.4764299951830628,-1.5206967289256503,1
6745,7351,1,8,3,5.007756752717191,1,0.18950451219867767,0.20007876949940587,0
6746,7352,1,0,1,-2.4226920477162137,1,-0.7118909243445002,-0.5339118681993685,1
6747,7353,1,11,4,10.619286611725713,1,0.08221175817151727,1.3686636685255211,0
6748,7354,1,7,3,5.115427792293194,1,0.15742949782581012,-0.026405143160823267,0
6749,7355,1,5,2,3.720062515717901,1,-0.4695251331151791,-0.22729427908835959,0
6750,7356,1,11,4,8.548994162209478,0,1.0471710340663443,0.6310445697302227,0
6751,7357,1,10,4,7.924608718064605,1,1.08512201542981,0.20277363260085465,0
6752,7358,1,0,1,-2.1806071314653446,1,-1.417004697870116,-0.9787331932298012,1
6753,7359,1,4,2,2.799456902390194,0,-1.9774027556874492,0.9901122141344415,0
6754,7360,1,6,3,3.4994262727233005,0,0.8593243674764858,-1.0173745514919026,0
6755,7361,1,0,1,-1.2100558593656987,1,-0.6063782783526263,-1.465373646993212,1
6756,7362,1,11,4,8.10788040723359,0,0.987564718907007,0.16358920094030144,0
6757,7363,1,6,3,4.257704576228086,1,0.36310257119588357,-0.03976619912458464,0
6758,7365,1,0,1,-1.4877246172493381,1,-1.5298502880095657,0.10483637979433301,1
6759,7366,1,3,2,2.53957060012641,0,0.3274872599740375,-1.4299921291889057,0
6760,7367,1,5,3,4.7449919759999455,1,1.0395422576630793,-0.6461670813972906,0
6761,7368,1,0,1,-2.373560744530384,1,-2.149732336055033,-0.05122828191219707,1
6762,7369,1,5,3,3.2930713947338797,1,0.8849704680856267,-1.3915980555839962,0
6763,7370,1,5,3,3.221224445944749,0,-0.17725135493672667,-0.24538537252341752,0
6764,7371,1,10,4,8.562858304534487,0,-0.1316726745395972,0.8738785181145424,0
6765,7372,1,3,2,1.9625894535961872,0,-1.3280834615205837,1.089918553065257,0
6766,7373,1,7,3,4.439127102553712,1,-1.6495079894094098,1.9902740418102016,0
6767,7374,1,10,4,6.0170277033544926,0,0.004482859659199883,0.26510259265300967,0
6768,7375,1,14,6,13.811062337196057,1,1.803185254380611,1.307176159492029,1
6769,7376,1,0,1,-0.2057271669377072,0,-0.36136131986666137,-0.8068088508363289,1
6770,7377,1,10,4,8.068439077944266,1,1.3739378931561688,-0.5176885544078623,0
6771,7378,1,3,2,1.585176966758282,0,-1.7256701268827848,0.20249325362849413,0
6772,7379,1,3,2,0.3160530593938278,1,-1.0573740915845418,-0.5209228230559073,0
6773,7380,1,0,1,-1.019605068958404,0,-1.200960559237318,-0.858506392273188,1
6774,7381,1,13,5,10.261544945628085,0,1.6903306110327228,0.6860945939681978,0
6775,7382,1,0,1,-4.13475180302405,1,-0.5034959595281012,-2.12050613271815,1
6776,7383,1,9,3,4.482920057688096,0,-0.3361711573356268,0.4074826600132637,0
6777,7384,1,9,3,3.139127665556432,1,0.001857151918659034,-0.3941736771283833,0
6778,7385,1,3,2,0.2850045537305409,0,-0.22929392779455152,-1.4494337720075814,0
6779,7386,1,10,4,9.042139570025979,1,0.6862645531735743,0.8372950811447095,1
6780,7387,1,4,2,2.9694238585953245,0,-0.693332385980844,-0.09956006014455183,0
6781,7388,1,3,2,0.22717380796075082,0,0.6402223840932943,-2.086636419463009,0
6782,7389,1,11,4,8.8424115905601,0,1.9587014694288052,-0.39288951136847405,0
6783,7390,1,2,2,0.7527995156482885,1,0.8209009096122754,-1.3388341186256947,0
6784,7391,1,0,1,-6.282222660338174,1,-0.552201191716916,-2.1401782327301713,1
6785,7392,1,13,5,10.772175970492235,0,-0.07944132952720225,1.8115816528300501,0
6786,7393,1,0,1,-0.7397481359852734,0,0.6101524818920423,-2.2505255629253273,1
6787,7394,1,8,3,3.5378262054539142,1,-0.983508998184496,0.8913370249445484,0
6788,7395,1,12,5,11.794296234994384,0,0.8312111301835206,1.0248263051219428,0
6789,7396,1,6,3,5.89573338516375,1,1.6811339809461898,-0.5537135011220028,0
6790,7397,1,7,3,6.481457077939183,0,0.7444679087733078,-0.15367298091461543,0
6791,7398,1,4,2,2.0240110291172457,1,-1.0324700721852282,0.12673147981352972,0
6792,7399,1,10,4,6.361260336096999,0,0.691086493473382,-0.3058887722081026,0
6793,7400,1,4,2,1.6226234436678049,0,-1.2624192550977482,0.053586889562266746,0
6794,7401,1,10,4,7.293811350760708,1,-0.007708338541011743,1.2304602069534074,0
6795,7402,1,6,3,5.281524023958548,0,-0.1413194906134435,0.2100484780134438,0
6796,7403,1,0,1,-2.8825039722238834,1,-2.3998466491586763,-0.12679612381984887,1
6797,7404,1,0,1,-1.6668354697850243,1,-1.19288443053375,-0.6564663032404582,1
6798,7405,1,2,2,1.5302376092114565,1,-1.0829048072211045,0.614478294240667,0
6799,7406,1,11,4,8.873313275566506,1,0.7211702167596585,1.4867830504451844,0
6800,7407,1,0,1,-0.7039311687303589,1,-0.3571395676807031,-0.8296685903834721,1
6801,7408,1,12,4,7.289699909796059,0,1.0232842094512282,-0.5217764829099286,0
6802,7409,1,7,3,4.7839158376458215,1,-0.6332558675524627,1.1885119009049545,0
6803,7410,1,4,2,1.2079244566464986,0,-0.937466297908542,-0.5552644256697682,0
6804,7411,1,7,3,6.510570573911773,1,1.5716416896859644,-0.5310046499141143,0
6805,7412,1,3,2,1.4124921382338944,0,-0.3698763284908121,-1.0148141326527227,0
6806,7413,1,6,3,4.594811494343145,0,0.2909708176652318,-0.34291500076428716,0
6807,7414,1,0,1,-1.1857409764747482,1,-1.150052031557077,-0.40375033372666114,1
6808,7415,1,6,3,3.5803006344109924,1,0.335890036698402,-0.38349381995529735,0
6809,7416,1,6,3,2.6195402581516216,0,-1.2135303561743256,0.03234712321189562,0
6810,7417,1,6,3,4.8868134671511365,1,0.3632964499926798,-0.10621552584896371,0
6811,7418,1,0,1,-4.816496230038694,1,-2.163375603989446,-0.6286319372348006,1
6812,7419,1,2,2,0.11357940089362673,1,-0.1992340686335141,-0.9215257173205379,0
6813,7420,1,4,3,3.013640830590094,1,0.1426763310436393,-0.5994943469696205,0
6814,7421,1,3,2,2.3024542967882535,1,0.41693066713921745,-1.5159087168752206,0
6815,7423,1,5,3,4.830484188960238,0,-0.1054403235726384,0.013924583454492859,0
6816,7424,1,10,4,8.00874741428472,1,0.6190544219850278,0.2716642634160512,0
6817,7426,1,5,3,3.9812177202746666,0,-1.1093357800066692,0.7528795432958995,0
6818,7427,1,9,4,6.274617665951423,0,0.940466918755811,-0.3811291085177003,0
6819,7428,1,0,1,-0.09941043227919322,1,-0.8559666359328987,-0.24821952101709563,1
6820,7429,1,9,4,5.837794814866265,0,-0.04836091404390336,-0.022243287046806427,0
6821,7430,1,0,1,-9.877883839199956,1,-0.9128027716516489,-3.0272278483827817,1
6822,7431,1,3,2,2.4018902442894845,0,-0.26150304220256687,-0.5035672765074686,0
6823,7432,1,11,4,10.491246358101847,0,1.0768269631493355,0.5095123625799478,0
6824,7433,1,8,3,4.013812184234336,0,-0.5417199658782814,0.18566479216055828,0
6825,7434,1,4,2,3.294665815635015,0,-0.6612082141894021,0.31610789270385126,0
6826,7435,1,4,2,3.994101732778387,1,-0.45272566174088436,0.2841772117851446,0
6827,7436,1,8,3,6.160123332725384,0,0.30633721538251135,-0.1905866995232352,0
6828,7437,1,0,1,-1.0083656215591486,1,-1.9278720270841372,0.3133394927579272,1
6829,7438,1,10,3,6.096024528523149,1,0.9264264835288624,-0.14056290602629234,0
6830,7439,1,4,2,0.7975766696527781,1,-0.47469796483780247,-0.6682475556398458,0
6831,7440,1,8,3,5.828117858018068,1,0.057457256416215935,1.0675234456316147,0
6832,7441,1,0,1,-0.06470124823222569,1,-0.2405788320694995,-1.1127177970569444,1
6833,7442,1,4,2,0.0107056298792238,1,-1.0055070663864554,-0.3529397963164346,0
6834,7443,1,12,4,7.901192058905159,1,1.0252606631336179,0.48871448057078776,0
6835,7444,1,0,1,-1.671803054593475,0,-1.077292832544287,-1.1295128196743898,1
6836,7445,1,0,1,-1.4585007647447115,0,-0.9451121428366251,-1.080953571019482,1
6837,7446,1,10,4,6.165547803354429,0,-1.0606089083988448,1.8969949131779709,0
6838,7447,1,6,3,5.78438992963485,1,-1.0530892339502955,1.2016274567338217,0
6839,7448,1,3,2,2.813093262661234,1,-0.10900568907476768,-0.5134029734545936,0
6840,7449,1,10,4,6.199230376468285,1,0.425846548368704,0.09477315636593764,0
6841,7450,1,5,3,2.7218222195230384,0,0.22160301871636984,-1.3377908405316385,0
6842,7451,1,11,4,6.102364174994489,0,0.7540278556689665,-0.6984978732735395,0
6843,7452,1,12,5,9.431007241606222,0,0.9280098049033851,0.5129875944871668,0
6844,7453,1,4,3,3.7934042502153593,1,0.5499128034618519,-0.24592998476584388,0
6845,7454,1,1,2,0.9975596806822984,1,-0.468177723245274,-0.7129437948989117,1
6846,7455,1,1,2,0.5266091223359015,1,-0.9874512996700363,-0.23876342488642677,1
6847,7456,1,3,3,1.648963105356719,1,-0.6481890239994498,0.03375840540217561,0
6848,7457,1,3,3,1.4687640973781264,0,-1.6742175737813398,0.22387900320319803,0
6849,7458,1,4,3,3.756602465352368,1,-0.47773183555007903,0.2519673802908099,0
6850,7459,1,13,5,12.741103203931777,0,2.409333825950805,-0.2598266644352465,1
6851,7460,1,0,1,-0.45699946128155006,0,-0.07058923864247091,-1.7269188631164796,1
6852,7461,1,7,3,6.87542918246492,1,0.3189824932186698,0.1985277131320815,0
6853,7462,1,6,3,2.4278756020456735,0,-1.292635439363221,0.18681151078670954,0
6854,7463,1,5,3,2.2766530082595984,0,0.35071290639191505,-0.9581953495068258,0
6855,7464,1,13,4,12.777063115598647,1,0.9549518339605589,1.8351889106896206,0
6856,7465,1,3,2,2.881677932753174,1,-1.7383539424160395,1.165056473516046,0
6857,7466,1,3,2,0.43137959117894553,0,-0.8799799247061236,-0.3047962274709366,0
6858,7467,1,3,2,2.35362239082304,0,0.15736522913795253,-1.1622951508970734,0
6859,7468,1,0,1,-1.6321095988023342,1,-1.0763462578704097,-0.6402790774082022,1
6860,7469,1,8,3,7.682215868743377,0,0.9122895497467142,0.22113974766099534,0
6861,7470,1,8,3,5.923679034400809,1,0.011801974391595315,0.654872427965502,0
6862,7471,1,0,1,-2.8773332172968953,1,-1.0253918320080588,-1.0551080531644699,1
6863,7472,1,13,4,11.098465679408209,1,1.0758454242141389,0.7231212108992037,0
6864,7473,1,3,2,0.7396175052567124,0,-1.3950308620611807,0.3650949547807135,0
6865,7474,1,3,2,1.9973583735931772,0,-1.199482466582169,0.2385307777376504,0
6866,7475,1,3,2,0.06212606399781908,1,-0.5471627835509997,-0.7664452093228065,0
6867,7476,1,9,4,8.086967625299632,0,1.4403419166110736,-0.21348601708315984,0
6868,7477,1,5,3,2.6709730256151683,1,-0.14147011616707625,0.14546790037092422,0
6869,7478,1,5,3,3.9075307673626645,0,1.9039410091946054,-1.6956604156591617,0
6870,7479,1,0,1,-0.10215838305017699,0,-2.0186072156647663,0.5092583315225127,1
6871,7491,1,5,5,4.442617899720239,1,0.16075909570491773,0.11912379394436647,1
6872,7492,1,5,5,4.466038256816502,1,1.1904136320609253,-0.7935563606408136,1
6873,7493,1,5,4,2.183242750413428,0,0.769626872970696,-1.1061952788782503,0
6874,7494,1,0,1,-2.3727079005805027,1,-0.749940852140103,-1.7278629494621007,1
6875,7495,1,8,5,7.47425908000521,1,1.1491471260904462,-0.9438661467538806,1
6876,7496,1,4,3,1.012072553853835,0,0.14038747141862104,-1.3832138354463794,0
6877,7497,1,4,3,2.918062619051091,0,-1.8917671802590643,0.758733042089925,0
6878,7498,1,2,2,0.2550168786888918,1,-0.205247357946017,-0.6643032517523793,0
6879,7499,1,13,6,12.104366327172581,0,1.3710754666776668,0.4059591501530471,0
6880,7500,1,5,3,2.967714496240738,1,-0.3846770309416054,0.3212984787426206,0
6881,7501,1,2,2,0.886831379367464,1,-0.7924371283840387,-0.4608997072011087,0
6882,7502,1,4,3,3.1992247176909987,0,0.41899722325692096,-1.136407661672717,0
6883,7503,1,2,2,0.7761587415706208,1,-0.7981573220710578,-0.14213557592888562,0
6884,7505,1,0,1,-1.375035196143902,0,-1.0356969935525522,-1.3823544707696307,1
6885,7506,1,10,5,9.675773173191988,1,0.25709720490418253,1.874516483908539,1
6886,7509,1,6,3,2.240299936084203,1,-0.11066111953078386,-0.7525154016088472,0
6887,7510,1,0,1,-1.0000343673157637,1,-0.21802247199614197,-1.0980524702774705,1
6888,7511,1,2,2,0.08071862440856825,1,6.86180850028821e-05,-1.6963772245457573,0
6889,7512,1,2,2,1.808989837369602,1,-1.8260138084562845,1.1268740908344665,0
6890,7513,1,8,4,6.033688282044976,1,-0.1226414462647833,1.0811033711477982,0
6891,7514,1,10,5,8.784299084253643,1,1.0057650450575575,0.3981393629530256,0
6892,7515,1,1,2,0.6825493683565069,0,-0.9442194956587265,-1.0529896236861138,1
6893,7516,1,8,4,6.044256977120076,0,1.04074721996958,-0.8198668576733011,0
6894,7517,1,6,3,4.730692591975807,1,-0.2992993130857009,0.9098487647280493,0
6895,7518,1,11,5,8.211407868981166,1,1.4763422441110126,-0.1597818166816422,0
6896,7519,1,4,3,2.983065024844729,0,0.8161574463979421,-1.1729015350283754,0
6897,7520,1,0,1,-0.8935179787315504,0,-1.7631681492731428,-0.8384623331050847,1
6898,7521,1,11,5,7.548556879234179,1,-0.6489296366536109,2.0324905955809953,0
6899,7522,1,8,4,7.128577952885973,0,0.591216880439213,0.36849849361005216,0
6900,7523,1,8,4,4.259786098662906,1,0.21415535405633157,-0.13539791206084378,0
6901,7524,1,0,1,-0.6795547583206456,0,-0.08060140650651254,-1.7258198358374464,1
6902,7525,1,12,5,11.700147013589381,1,1.2285376164949517,1.1723121286010425,0
6903,7526,1,9,4,7.442652596274749,0,1.287435743648759,-0.678707607561882,0
6904,7527,1,7,3,3.8555516134792294,0,0.25305993865130066,-0.7079235084590064,0
6905,7528,1,7,3,4.748062598528824,0,-0.5911493931806319,0.33839156956740285,0
6906,7529,1,0,1,-1.5011943285810119,0,-0.2563534981863923,-1.4310543287842474,1
6907,7530,1,5,2,3.870515351465884,0,-1.6570003953039019,0.8473246490261559,0
