name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,age
7232,1,1.6498228422034527,0,2,11,0,-0.92342830938034
7233,1,1.2285338412547406,0,6,7,0,-1.4912185065384553
7234,1,3.867568330002146,1,6,9,0,0.6521187422149191
7235,1,4.358798177426713,4,7,10,0,1.2209960016188086
7236,1,2.8601025074684348,0,4,13,0,0.05160811187443807
7237,1,1.1226152877823898,1,2,7,1,-1.037402807522475
7238,1,3.0070126170309965,3,7,11,0,0.6736868379929715
7239,1,3.261161066020981,1,7,9,0,-0.979696781634324
7240,1,1.3003472030754804,1,2,9,1,-1.1678093054621803
7241,1,1.3482759437569847,1,2,11,1,0.155133560037242
7242,1,0.2800581481321842,0,1,8,1,-1.7833120050714177
7243,1,3.5873445677186346,3,7,10,0,1.7046919375984595
7244,1,2.8787243919653487,2,5,9,0,-0.9262159262425214
7245,1,1.339642103086793,1,4,9,0,0.08173564283637987
7246,1,3.932968129263223,2,7,11,0,0.8127369202206018
7247,1,3.0047778251194592,3,8,10,0,0.1000616350707045
7248,1,0.9062824278508002,0,1,11,1,-0.9272963292568532
7249,1,3.4515652470022893,3,4,11,1,-0.45641069482122487
7250,1,3.547629946886903,2,4,10,0,-0.05909022632231523
7251,1,4.268325539798587,4,5,8,1,1.056648431920953
7252,1,3.9865110120610927,1,10,10,0,0.36377544536415424
7253,1,4.359228837717485,2,9,10,0,1.1755655445828026
7254,1,2.1324677010977693,2,3,13,1,-1.6402064990467915
7255,1,5.502075461188214,5,6,8,1,1.7168121448310123
7256,1,4.19427676659957,4,5,13,1,0.1868161698872077
7257,1,2.104981457553941,2,3,13,1,-0.4498347991197517
7258,1,3.159164954514978,3,11,11,0,0.8209175282580892
7259,1,2.3347356550002627,2,3,11,1,0.44224030722149815
7260,1,4.095354155150731,4,5,10,1,1.6599406436372046
7261,1,2.6145517672064904,2,6,10,0,0.5294111673664379
7262,1,4.837972332071946,3,7,11,0,0.09613672766203392
7263,1,1.8577876159622269,1,2,12,1,-0.033495399978083824
7264,1,2.4384278977754326,1,4,11,0,-0.09856253495481747
7265,1,1.5707720172662498,1,2,8,1,-0.4234560446758049
7266,1,2.0300664070499006,2,8,11,0,-0.24269450057052233
7267,1,1.7477527392517476,1,3,8,0,-0.7930503885278939
7268,1,3.71895909373806,2,7,12,0,0.13464895354458864
7269,1,3.85643369448963,0,6,11,0,-0.39006088815413653
7270,1,2.8132834427144324,1,3,10,0,0.48894277306314166
7271,1,3.8002876607680265,2,10,12,0,0.6902409089133313
7272,1,4.648962567775637,0,6,9,0,0.35535162290658173
7273,1,5.265837053021484,4,11,11,0,0.36628600849744686
7274,1,1.7889042192705797,1,10,11,0,-0.9373707044828753
7275,1,2.9416071583999948,1,3,9,0,-1.095260946347883
7276,1,2.7136582646771528,2,5,10,0,0.45028206656381
7277,1,3.1150498325459686,3,4,10,1,-0.32451621621687804
7278,1,0.9354742134626819,0,1,9,1,-0.34816173869027506
7279,1,3.2640956414711346,3,4,13,1,1.3835405794497542
7280,1,4.738700505430518,2,10,10,0,0.40340115978549046
7281,1,2.7498073093248996,1,4,9,0,0.6995722389653842
7282,1,2.3340330230725144,2,3,10,1,-0.8205660675518838
7283,1,5.206557298599499,3,9,11,0,1.380377634742348
7284,1,2.314694012926017,2,6,11,0,-1.2954685952837273
7285,1,4.43200516134507,1,7,10,0,0.3662191503603354
7286,1,1.6889368392088808,0,11,11,0,1.1460141648730595
7287,1,4.224543941246981,4,7,10,0,0.532305030894784
7288,1,2.9762961147093856,2,3,11,1,-0.3836657322896808
7289,1,4.0912863577822245,3,5,10,0,1.0398037567399936
7290,1,3.7502467381467977,1,8,11,0,0.10456668659881403
7291,1,1.3382761793430056,0,5,8,0,-0.8655838537802756
7292,1,2.3646002837435276,2,3,9,1,-1.5707382791639657
7293,1,3.103573232191607,3,4,8,1,0.3852030290072556
7294,1,2.577784102583265,2,5,11,0,-0.06510546237854539
7295,1,0.45942382788939895,0,1,10,1,-1.8658740050645246
7296,1,4.043309899902494,4,7,10,0,0.7751076525883066
7297,1,3.3067856430981815,2,5,11,0,0.6317864525314532
7298,1,2.421850159460816,0,8,9,0,-0.229881477644419
7299,1,3.21968942491161,2,6,9,0,1.1487089811083222
7300,1,1.8023363189976844,0,2,10,0,-0.8559229845433622
7301,1,3.3494338384902793,3,4,9,1,-0.5814661879644069
7302,1,3.241277612645464,3,5,11,0,0.4581803756986695
7303,1,2.71684291590378,2,10,11,0,0.809397770755978
7304,1,2.4299078652167054,2,4,10,0,-0.31110832107688147
7305,1,0.3031020866834173,0,1,9,1,-1.8077068724279304
7306,1,2.238340245268146,1,4,7,0,-1.084737289538076
7307,1,2.861380310772171,2,3,11,1,-0.01369894073961347
7308,1,2.484903667984681,2,6,12,0,-0.8866246507694058
7309,1,2.9238444094654437,2,3,9,1,-0.3607467699555198
7310,1,2.005221820180324,2,3,10,1,-0.7261965656058709
7311,1,2.188248328527109,1,6,10,0,-0.7304041852581815
7312,1,3.597992446928484,2,4,11,0,0.2816370903963844
7313,1,4.150479397185195,3,5,10,0,0.22449041743520584
7314,1,3.01431279016675,3,5,8,0,-0.10060970770415159
7315,1,2.722339718381276,1,9,11,0,-1.7422935439269327
7316,1,3.896994124892406,1,7,10,0,-0.857437022415372
7317,1,4.437770353040206,0,6,9,0,0.24458549378601277
7318,1,3.548402711149382,1,12,12,0,0.683253824997985
7319,1,2.897302798684663,2,4,9,0,-0.4803086110458475
7320,0,7.121464715070077,6,0,6,1,1.4021505951670235
7321,1,7.055447382121908,6,9,12,0,1.9338865285147473
7322,1,3.3042038561808864,1,5,9,0,-1.0060397938192676
7323,1,2.6256814139491955,1,6,10,0,0.9659240794617532
7324,1,2.384436920917788,1,3,10,0,-1.8024033258546843
7325,1,3.253299834239242,1,5,9,0,0.5749601994290238
7326,1,2.593743076333169,1,3,10,0,-0.51526357124538
7327,1,3.7894174164814314,1,4,9,0,-1.5141712115743
7328,1,1.9063736902898356,1,2,13,1,-0.6370224021811018
7329,1,2.944344980500476,0,4,13,0,-0.30818713463535563
7330,1,3.8408640278440873,3,4,10,1,1.311471483191703
7331,1,2.1140702687233057,2,9,11,0,0.1269932048465516
7332,1,2.689383617085952,1,4,12,0,-0.38630840009521844
7333,1,2.135734792919407,1,7,8,0,-0.20144409952775394
7334,1,5.076119934824118,5,6,8,1,1.0459816532866038
7335,1,2.6643067568500323,1,3,9,0,-0.06339921663246817
7336,1,3.7347902611391937,1,4,11,0,0.8179777668642745
7337,1,4.0218888662295065,3,9,10,0,1.0695576477468558
7338,1,5.8082605060191685,2,8,9,0,1.0763828048679598
7339,1,3.243282345604947,3,6,9,0,0.759558336557509
7340,1,0.30338880019287107,0,1,10,1,-1.4086885486292335
7341,1,1.2122339727143967,0,2,10,0,-1.5163947764851515
7342,1,2.7890958174623335,1,4,9,0,0.12190310342563383
7343,1,2.5364585958062706,0,3,10,0,-1.650788976648861
7344,1,0.7608939167348598,0,2,10,0,-2.474850949141904
7345,1,4.350107717020993,4,9,11,0,-0.9593221498823528
7346,1,5.781796215567336,4,9,11,0,0.7780145352331168
7347,1,1.726205832872414,1,10,12,0,-0.4463833122054859
7348,1,1.769867129001365,1,2,7,1,0.23305567491024506
7349,1,3.5348313430584035,2,5,11,0,0.021673589226154998
7350,1,2.2144795428410937,2,7,11,0,-0.05866119802826669
7351,1,-0.34826629359902617,0,0,11,1,-1.3304213561035234
7352,1,1.8505991969690192,1,2,9,1,-0.3745474681246884
7353,1,1.2000758780458112,1,2,12,1,0.4337157731533522
7354,1,2.9240286267629605,2,5,13,0,-0.22141199970473016
7355,1,1.051800120483755,1,4,10,0,-2.0674298233022306
7356,1,3.502737955819674,2,7,12,0,-0.018156296449763853
7357,1,2.2684453811235654,1,4,12,0,0.5654679834282663
7358,1,3.98508222932907,2,4,8,0,0.9220776660076062
7359,1,2.198980020744566,1,7,8,0,-0.18094021897354123
7360,1,1.2195061496538444,1,5,8,0,-1.6581221585493167
7361,1,2.6806678759852716,2,7,9,0,-0.27481660643804495
7362,1,3.4351145276172677,3,7,11,0,-0.6131422939013937
7363,1,2.2255649153479924,1,6,9,0,-1.3452855106553607
7364,1,3.7639205847815087,2,4,10,0,1.3717960860944023
7365,1,2.132265414972947,1,9,10,0,-0.9739976615542042
7366,1,1.6977723133709084,1,2,11,1,0.2816226178385211
7367,1,4.538091659795966,3,6,9,0,1.0951737411153368
7368,1,1.7970245949797805,1,2,9,1,-1.1284708847279743
7369,1,3.2759774325419686,3,4,10,1,-0.5088982319486864
7370,1,2.041910723711709,2,4,13,0,-0.2509907691730101
7371,1,0.9531159543823136,0,1,10,1,-1.7132751495450675
7372,1,2.2980614762530975,2,3,11,1,-0.7773922982639844
7373,1,4.825149454392784,2,5,9,0,0.1725027015084975
7374,1,1.7653645884501254,1,3,7,0,-0.4326637573769575
7375,1,1.7200938915039636,1,9,10,0,-1.4610252918285145
7376,1,5.748883396391768,4,7,9,0,0.9166207069716877
7377,1,3.0470616282514342,2,5,11,0,-0.2945084408757938
7378,1,1.3368054948048418,0,5,11,0,-1.7168596334771655
7379,1,6.467182563648831,2,11,12,0,1.88803005769644
7380,1,2.7182967535927087,2,6,11,0,-0.47281164026044886
7381,1,2.2567305767341583,0,3,9,0,-0.428149282928653
7382,1,4.665867393933207,3,11,11,0,0.8487373234886739
7383,1,2.3185391885630735,1,3,11,0,-1.465639909285837
7384,1,5.573558941209761,3,7,12,0,2.019029434058937
7385,1,0.22379282683637935,0,1,9,1,-1.3923569208692756
7386,1,3.714621137916991,3,6,11,0,0.6516551647643465
7387,1,0.9934875579379852,0,1,10,1,-2.408242051784429
7388,1,2.4492346234449553,0,4,8,0,-0.7533943911820169
7389,1,1.9822283706195876,1,3,9,0,-0.7849390281119731
7390,1,0.8710102126366426,0,1,11,1,-0.5706311555047442
7391,1,1.6049948706416077,1,3,9,0,-1.1564332805498767
7392,1,3.8989582787521972,1,7,9,0,0.16823930100356937
7393,1,2.582865805437864,2,4,9,0,-0.9686364209123973
7394,1,3.136916784624762,2,8,9,0,1.065190240609731
7395,1,2.2732253089333434,1,3,11,0,-0.8025076605947383
7396,1,3.127354377873163,2,11,11,0,-2.3633442314206183
7397,1,3.54760846557119,1,6,11,0,0.47132439677028215
7398,1,2.6143321074577184,2,6,11,0,0.14342348502400948
7399,1,2.161325875414758,1,3,11,0,-0.4114677340401555
7400,1,3.6470657482448643,2,4,10,0,0.6968604056203717
7401,1,4.250542516560791,2,10,10,0,-0.22242786857890615
7402,1,2.9410027715553193,2,9,9,0,0.3131537501893631
7403,1,2.264768617558059,2,3,9,1,-0.8910371983678144
7404,1,3.4145308981316314,2,7,11,0,1.3982623013669562
7405,1,0.43878106521119786,0,2,11,0,-1.1246446996631
7406,1,4.601357338462986,3,7,10,0,0.3193596760694477
7407,1,4.079478308319136,4,6,12,0,0.6873043431630274
7408,1,4.615887385269442,3,5,11,0,0.7446465086988925
7409,1,3.322807668077075,2,6,12,0,-1.5727549382540587
7410,1,3.2685935633692345,3,5,11,0,0.2954914633449953
7411,1,1.408369558305933,1,2,12,1,0.4777258362398405
7412,1,3.461692538758524,3,7,10,0,0.20721811933111264
7413,1,1.810664560847852,0,2,11,0,-1.6077477414576018
7414,1,1.7965169407774673,1,8,10,0,-0.40127797052448405
7415,1,4.425901763798313,2,9,10,0,-0.19426004037935724
7416,1,3.9316806955626205,0,6,9,0,-0.041217528394166196
7417,1,2.1331567142486927,1,3,13,0,0.2526457294524485
7418,1,5.792077976029033,3,12,12,0,1.3708641690035983
7419,1,4.523274186947445,4,7,10,0,1.132559421076507
7420,1,4.4620455263901455,4,5,11,1,0.6924316101898987
7421,1,5.085829945530344,5,7,11,0,1.7011675080497983
7422,1,0.5782453858328673,0,1,9,1,-1.079555803856802
7423,1,3.5806684943285103,3,4,10,1,0.1014309839755312
7424,1,3.8793603897858304,1,7,12,0,-0.7517078886189307
7425,1,4.0578265678471315,3,6,13,0,0.6463779923039878
7426,1,3.8511475146478213,3,4,10,1,0.4659717119612298
7427,1,2.273262271159032,2,3,9,1,0.6068228258598691
7428,1,2.326644793332905,2,3,9,1,0.04688950917071964
7429,1,3.443888418078772,3,5,10,0,-0.7549345531333755
7430,1,2.0730007812595175,2,3,8,1,-1.4637406371958936
7431,1,2.869924125482932,0,9,13,0,0.13786623225352848
7432,1,0.6745369149764233,0,1,8,1,-1.0384773955142097
7433,1,3.408140525611518,3,4,11,1,-0.17172481979432697
7434,1,-0.5291335321667914,0,0,9,1,-2.117484760877419
7435,1,5.2789010677531225,0,8,11,0,1.4235694146549929
7436,1,5.172719008318265,5,6,9,1,1.1140693400472395
7437,1,1.3951569341374221,1,2,10,1,-0.9518259922186489
7438,1,1.6625659161855746,1,3,10,0,0.08223125864753769
7439,1,2.0440920612683806,2,3,10,1,-1.2490758297576818
7440,1,2.2224193287945537,0,6,10,0,-0.5705051024764751
7441,1,2.981796337831444,0,3,11,0,0.9844204228293146
7442,1,3.547706393974648,2,6,11,0,0.535040145198367
7443,1,2.13791620761255,0,8,11,0,0.10672677067264148
7444,1,2.6576913844241674,1,5,10,0,0.6517764971988824
7445,1,1.480041481583199,1,2,9,1,-0.30692274801604086
7446,1,2.2524223287970977,2,3,10,1,-0.9369451517039713
7447,1,4.734596036610336,3,6,9,0,2.190661536077954
7448,1,4.6316698124703315,3,7,9,0,1.1556860313261463
7449,1,3.2901558350894433,3,4,10,1,0.1682687514298976
7450,1,-0.1925860818112599,0,0,11,1,-2.4141319388361295
7451,1,1.7191756960081486,1,3,10,0,-0.9857056663747903
7452,1,2.9453952771658014,1,7,8,0,-0.6579170403149635
7453,1,3.6223512660844115,2,5,12,0,1.9876980279229544
7454,1,1.9420566005920192,1,3,9,0,-0.766511720765995
7455,1,3.6455739526937876,3,4,9,1,-1.271277901351924
7456,1,2.7729061530999597,2,3,9,1,0.0691293922387629
7457,1,5.656141703573365,3,8,13,0,2.047779984786266
7458,1,2.4778175331555734,0,5,8,0,-0.7446595875538767
7459,1,2.4788120619230716,1,5,10,0,-0.8401067081132813
7460,1,2.251553552851981,2,4,10,0,-0.3770994006594163
7461,1,3.1832006062881693,3,10,11,0,0.5473693507509342
7462,1,3.5942345858225004,2,6,11,0,-0.31233141643180895
7463,1,3.1787013408124043,3,7,11,0,-0.08291512803896016
7464,1,3.246307905127702,1,5,9,0,-0.22037953456280293
7465,1,4.5778752901798585,4,9,10,0,0.6320004336715587
7466,1,2.8348754066594473,2,4,9,0,-1.7121184984030564
7467,1,6.2311993296793595,4,11,11,0,1.7766188490419548
7468,1,2.937719605135162,2,6,10,0,-0.01843491712277972
7469,1,1.3265571587932334,1,2,8,1,-1.6676596514002464
7470,1,3.4562018091796185,3,5,10,0,-0.13517844966804837
7471,1,2.625582621489188,2,5,11,0,-0.22755638864561917
7472,1,2.840130006021937,1,3,11,0,-1.2806475241940714
7473,1,3.399749617807477,0,6,9,0,-0.7177706040896229
7474,1,3.603954942868228,3,4,11,1,0.8276672384797028
7475,1,1.9748808431599862,1,2,9,1,-0.34517113455906967
7476,1,1.9993731064882097,0,3,9,0,-0.10596625109883696
7477,1,3.2306732676992924,3,5,9,0,0.004471204200870565
7478,1,4.074453641312818,0,5,10,0,0.6272727481696873
7479,1,5.660511664565388,4,8,8,0,0.4684443885907153
7480,1,3.5651272779178127,1,5,8,0,1.167076725933772
7481,1,4.604335916986949,1,8,10,0,1.557758653793132
7482,1,4.858013778016555,2,5,11,0,0.33588942362771074
7483,1,2.566848955429566,2,9,12,0,-1.5147411327264477
7484,1,1.5543499303420503,1,2,10,1,-0.590083483505011
7485,1,2.834311596334676,1,12,13,0,0.6082384417021994
7486,1,1.2738904079063746,0,2,9,0,0.1893576664715238
7487,1,3.207390202502131,1,4,12,0,0.43834652618951325
7488,1,2.059831391390154,2,3,8,1,-0.9785117162906254
7489,1,5.588541309962018,4,6,10,0,1.3106804489260417
7490,1,4.703855207221104,1,7,10,0,1.5495750817715468
7491,1,0.6490228198784367,0,1,11,1,-1.732777324182419
7492,1,4.42497644484223,2,7,11,0,0.32205464919324517
7493,1,1.3527385377067072,1,2,9,1,-1.4319774344492016
7494,1,3.315000806921818,3,4,8,1,0.3477013466417953
7495,1,4.523207857435985,3,8,11,0,1.9810881282718455
7496,1,2.621682997001778,2,4,13,0,-0.7173704625711148
7497,1,1.832064830821077,1,10,10,0,-0.6589814860831048
7498,1,5.020448795097856,2,6,9,0,2.3236724907365858
7499,1,3.5739697158706263,1,5,8,0,0.7023917118355708
7500,1,2.9776052074829864,1,9,10,0,0.42580820169550804
7501,1,4.564012270286394,2,6,10,0,-0.269201533659453
7502,1,1.992955489613,1,2,9,1,-0.15141465924407907
7503,1,2.8895180740537336,2,4,10,0,-0.6565810457831798
7504,1,4.5383978443476805,3,5,11,0,2.119864452823935
7505,1,2.047125436096056,2,6,10,0,-0.11284120486233915
7506,1,4.304172441739682,3,5,10,0,1.4781210196052437
7507,1,0.5091209971974315,0,1,10,1,-0.009918192298158584
7508,1,2.902382351236817,1,10,10,0,0.331296307594122
7509,1,6.057678563273549,6,8,9,0,2.0360806385520696
7510,1,4.253972880658097,1,7,11,0,0.6762423098549245
7511,1,3.6732163035291503,2,4,9,0,1.99466662706892
7512,1,3.085845833477512,3,6,10,0,0.024073484230394626
7513,1,2.4505718804019794,0,3,11,0,0.14757869014760122
7514,1,1.620870533792549,0,6,7,0,-1.443147402603268
7515,1,2.82498691741059,1,3,11,0,0.36028330707854983
7516,1,0.09965435658098842,0,1,9,1,-2.342059136068538
7517,1,3.964034137127954,3,4,12,1,0.11490496355798979
7518,1,2.9105935835084518,0,6,10,0,-0.03473594928745592
7519,1,2.3565252274106108,2,3,11,1,-0.7933891024314903
7520,1,3.679938673653935,2,6,11,0,-0.5516501573336738
7521,1,3.426499540774069,0,9,11,0,-0.557987433802854
7522,1,2.7893221489678277,2,3,10,1,1.0073540843739535
7523,1,3.6656041810539346,2,8,8,0,0.10192866767419154
7524,1,1.688778026689959,1,2,10,1,0.1686195804258456
7525,1,3.6777509121745124,1,5,9,0,1.142276909611489
7526,1,1.7663367266002183,0,3,9,0,1.1379853948337717
7527,1,3.090490346595171,3,5,8,0,-0.5297743649141385
7528,1,5.054426081199151,0,6,9,0,1.2554450778066273
7529,1,3.490655448058121,2,6,12,0,-0.08080225864325837
7530,1,2.895061024834934,2,10,10,0,-0.22847455747808224
7531,1,1.8100208186954376,1,3,10,0,-0.7994751535745777
7532,1,3.983314016501336,2,4,10,0,0.9761422191610494
7533,1,0.7272265522319392,0,1,10,1,-2.2879950768367787
7534,1,2.419087111618749,2,6,10,0,-0.9386368185198732
7535,1,2.2063825320500063,1,5,10,0,-1.3715730529290358
7536,1,0.583009337479206,0,1,9,1,-2.0492226284164334
7537,1,4.180308923533957,3,5,11,0,0.47664424100131986
7538,1,5.450323471078193,5,7,11,0,1.1251819273239079
7539,1,1.2938449279580881,1,3,11,0,-1.230494568328038
7540,1,3.2528842950858294,3,5,9,0,-0.5659503535095636
7541,1,2.377285034875958,2,9,11,0,0.09393941788553466
7542,1,5.086822033335029,5,7,7,0,0.5098527990404107
7543,1,2.964972009217478,2,3,13,1,0.47888618496382157
7544,1,2.8255879834369,1,3,9,0,-0.06539488363542063
7545,1,4.0442040824640575,3,5,9,0,1.270125345968494
7546,1,4.212561109576056,1,9,9,0,0.4129088182712314
7547,1,4.087125777328334,3,7,8,0,0.25448877664571334
7548,1,3.0520775456651212,2,6,9,0,-0.13919415172061075
7549,1,2.4970244681802587,2,5,7,0,0.03612942931894506
7550,1,2.2827928508719104,0,3,12,0,-0.26888489529588244
7551,1,4.123551769228817,3,5,8,0,0.15854641949341758
7552,1,4.041401841556779,0,9,11,0,0.7906362579823558
7553,1,3.8546250403800384,2,5,12,0,0.9566408076137999
7554,1,3.840693794672285,0,4,9,0,0.332715887108117
7555,1,1.3914596872505147,1,6,11,0,-1.5056122072233054
7556,1,6.013868357717143,6,9,12,0,1.6240336005993745
7557,1,4.007326772124975,3,5,11,0,-0.03354369172849464
7558,1,2.723792028842428,1,3,9,0,0.28189450369532026
7559,1,2.0383302497937654,1,3,13,0,-0.8989443394981753
7560,1,3.484362008248219,3,4,12,1,1.4838661001006237
7561,1,4.193179465417568,4,8,10,0,0.22681977523885233
7562,1,3.5758439489025236,3,4,12,1,-0.29876229904525653
7563,1,5.15425882172905,4,6,12,0,0.2533785965995136
7564,1,1.8181181767290728,0,2,7,0,-1.493668471684602
7565,1,0.3095001341269139,0,1,10,1,-1.7683681992403943
7566,1,2.7612383221231793,2,4,11,0,0.33302110469638796
7567,1,-0.0518851386615129,0,0,10,1,-0.6596088879775299
7568,1,5.924695833992564,5,8,10,0,1.3679588888253833
7569,1,2.6158893363052194,2,3,10,1,0.5283876537255493
7570,1,3.8554342829885497,3,6,8,0,0.02494532085457211
7571,1,1.526900221866981,1,3,9,0,-1.0802520871206862
7572,1,4.036635072658233,4,6,11,0,1.3153827488036671
7573,1,4.917947172709251,3,9,10,0,0.8290388468169819
7574,1,5.675734117484427,4,6,12,0,1.3826606758286002
7575,1,3.692073018958155,2,4,10,0,0.618133748552621
7576,1,4.651868890206098,3,5,11,0,0.9232427150445187
7577,1,6.343733086207723,6,7,8,1,2.1653051211948124
7578,1,2.0154206889332733,1,10,11,0,-1.0983268211767327
7579,1,5.966519627923944,5,8,10,0,2.372227704173485
7580,1,5.916428140168499,4,8,8,0,1.9133926752838266
7581,1,2.2292033037582035,1,4,9,0,-0.8966484422604966
7582,1,1.189243854383674,1,2,9,1,-0.9964167951100813
7583,1,3.6718543654090148,0,7,10,0,-0.23751522315446363
7584,1,2.1185657672782297,2,3,10,1,0.8133989920965908
7585,1,1.8795859408796638,1,6,9,0,0.03105508880341011
7586,1,2.572801788146147,1,3,9,0,-0.7709612987776939
7587,1,2.250614552879921,0,6,9,0,-1.2137657474865482
7588,1,4.856951421993885,2,9,11,0,1.7958105688177264
7589,1,3.7680771069984846,1,4,9,0,0.6615046448180097
7590,1,2.720659556407747,1,3,11,0,0.3790448405922074
7591,1,0.6683600446752513,0,6,10,0,-1.0670410664233054
7592,1,2.9941193445720007,0,3,10,0,-0.7050588099160072
7593,1,4.2515132209574364,1,6,10,0,0.44014103917278924
7594,1,3.9118396201294043,3,4,6,1,1.0394929883527968
7595,1,4.127565166947347,1,5,11,0,0.13899583710345997
7596,1,3.319345783240569,3,5,9,0,0.20537883371785104
7597,1,1.5697317791368108,0,3,7,0,-1.087286972473254
7598,1,3.5879851695328595,3,8,9,0,0.6114735160679104
7599,1,2.437797648323719,1,3,10,0,0.2088762887738253
7600,1,4.006685225389374,4,8,12,0,0.35307735560720255
7601,1,3.864120024320668,1,4,9,0,0.26065077470280523
7602,1,2.0266749938261617,2,3,11,1,-1.5009109415734336
7603,1,4.580675758701512,4,6,7,0,1.6260422675621795
7604,1,2.4012198579608763,0,8,10,0,0.9130091271423324
7605,1,1.8737675188876863,0,2,11,0,-0.08735723380677324
7606,1,2.0566554447332637,2,3,9,1,-0.6723717415039379
7607,1,6.438712351656681,6,7,9,1,2.017838740098216
7608,1,3.0482024682024234,2,5,10,0,-0.8775827490654818
7609,1,1.587951037370096,1,2,12,1,-0.3283934439310771
7610,1,4.345482547612548,4,5,8,1,1.3669497025838526
7611,1,0.9142416293148719,0,1,11,1,-0.6022672840286589
7612,1,2.9301690562591833,2,3,11,1,1.0186978374262823
7613,1,0.8160450884737394,0,1,10,1,-1.109388304965026
7614,1,5.360467801119473,3,6,11,0,0.7913753570925124
7615,1,2.6275077595808893,2,3,9,1,-0.10373191019766102
7616,1,3.571237582188461,2,5,10,0,1.0389571307777095
7617,1,2.995120006867613,1,3,9,0,-0.7511291295067926
7618,1,3.223883942105815,3,4,11,1,0.7070430854282983
7619,1,3.930578658331659,1,7,9,0,-0.3613707207045141
7620,1,2.7662406069797707,2,3,9,1,-0.020359943497085274
7621,1,4.696354920399667,1,7,12,0,1.2410343285167407
7622,1,2.760549845273236,1,4,9,0,-0.25223961938932477
7623,1,1.183659162387163,1,3,13,0,-1.4647383601127493
7624,1,2.1852240336018838,0,6,12,0,-0.40023109207021235
7625,1,3.3738779533045737,1,6,10,0,0.7264804708305846
7626,1,4.2347835015251265,2,9,10,0,1.1848851733018337
7627,1,1.836876163073415,1,3,13,0,-1.5590424536728458
7628,1,4.263600352974454,4,6,11,0,-0.20826371314312733
7629,1,3.7770919240275687,3,4,10,1,0.46503731894747846
7630,1,4.752943806206513,3,5,8,0,1.1562289576503693
7631,1,4.928126713185965,3,5,9,0,1.2005491216964137
7632,1,4.820410676773188,4,5,10,1,0.3745695290628614
7633,1,3.3200809165456406,2,5,9,0,0.5555267245843736
7634,1,5.422379634252223,3,12,12,0,0.5503742827268036
7635,1,2.7220683881513152,1,9,9,0,-0.12616788850163632
7636,1,3.807766449479333,3,7,10,0,0.08646556622460966
7637,1,2.578942893371195,2,6,13,0,0.8531960495426641
7638,1,3.1335563928132357,2,7,11,0,-0.572748081846031
7639,1,4.349085527039951,3,5,11,0,0.339614561235746
7640,1,3.8749813846898924,3,9,10,0,0.780838794625363
7641,1,2.579056316966897,2,7,11,0,-0.5437969603793393
7642,1,3.0348903915638528,1,4,9,0,0.4177228661073241
7643,1,2.797523079584726,1,9,9,0,-0.8745449787588326
7644,1,2.814490816788231,2,3,11,1,0.31453544956687235
7645,1,1.4908147603878832,1,2,9,1,-2.391843853002654
7646,1,4.6112713944338015,4,6,10,0,0.1926611488709843
7647,1,1.6389857876239329,1,8,9,0,-0.17816983637115105
7648,1,3.1908366094976195,1,7,10,0,0.037383538128627845
7649,1,2.8791426510849267,2,7,7,0,0.0709934478831211
7650,1,2.9113384706738503,2,3,10,1,0.18408880178136053
7651,1,2.3751275964335337,0,3,10,0,0.0038151202687731855
7652,1,3.430375382895199,3,4,9,1,0.3325621341215676
7653,1,2.0562309190573496,2,3,10,1,-0.8718921494329236
7654,1,2.475889284542114,2,3,12,1,0.11194081228026173
7655,1,6.162236655468486,4,9,10,0,1.3324460549685564
7656,1,0.9177099994753894,0,1,8,1,-0.2847299367321624
7657,1,3.6095072080868937,2,6,10,0,-0.10956605638404746
7658,1,1.196233955139277,1,3,10,0,-2.0340594176382982
7659,1,3.8959243821820566,1,4,10,0,0.8555562348061139
7660,1,1.5849038913000313,0,7,9,0,-1.1598233754859713
7661,1,4.294638481927779,0,7,10,0,0.5881284681363185
7662,1,1.7931395355611466,0,2,12,0,-1.0729042118195977
7663,1,2.0742730359677743,2,7,7,0,-0.06975162349659195
7664,1,2.4786687643982965,0,5,8,0,0.3745948309739834
7665,1,3.749706611795864,2,5,10,0,0.42384763554687177
7666,1,6.1502812555531365,4,8,12,0,1.5642651138524424
7667,1,3.0122524396963617,0,4,9,0,0.051981242903758273
7668,1,1.655245102050092,1,4,8,0,-0.3480133295819905
7669,1,4.575120865278629,4,5,10,1,1.5333445538173578
7670,1,2.329904963123654,2,4,10,0,-0.811603488125582
7671,1,4.316087382616744,0,5,11,0,0.8389540384005855
7672,1,4.55170515896601,4,5,11,1,-0.5934951270489494
7673,1,1.0064980783970134,0,2,11,0,-0.32057784063407524
7674,1,2.7910641969989713,2,3,9,1,-0.9971723939283962
7675,1,2.8165389901255637,0,4,11,0,-0.35048501718630354
7676,1,0.043297184175832726,0,2,9,0,-0.21835505326348878
7677,1,2.3289614505652247,0,3,9,0,-0.5298193677262236
7678,1,3.635285554578611,2,4,9,0,1.0335265684240915
7679,1,-0.2721367024702124,0,0,9,1,-0.8791857916515673
7680,1,0.6873607733350258,0,1,10,1,-1.314938496439263
7681,1,2.120457088607594,2,7,9,0,-0.443938152133299
7682,1,1.9700016593851188,0,3,10,0,-0.30065871139439887
7683,1,1.3225474207168992,0,6,12,0,-0.6905902511795027
