name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
313,1,2.3011296067815135,1,14,45,0,1,-0.6307427644509774,1
314,1,5.6085974475842075,1,14,24,0,1,1.733141557520479,1
315,1,-3.115547177317092,0,20,38,0,0,-1.6872052253336787,0
316,1,0.1621844025083945,0,1,31,1,1,-1.0279376361466572,0
317,1,7.254172276945684,3,14,27,0,1,1.6578600946903832,0
318,1,1.3566215949570615,0,3,32,0,1,-0.8211081449534001,0
319,1,1.2365593749126775,0,12,14,0,1,-0.7886786995874758,0
320,1,2.882493017960243,2,5,25,0,1,-0.8300059166481264,1
321,1,-0.3812810329945302,0,4,13,0,1,-0.6333281647888421,0
322,1,5.153019620101892,1,7,17,0,1,0.4580632934405262,1
323,1,-2.4298191698329688,0,1,29,1,0,-1.165494206477935,0
324,1,2.5734901210934487,0,4,12,0,1,-0.5454136608213838,1
325,1,2.9155659192153385,1,3,9,0,1,0.6264002777179518,0
326,1,4.334719487356153,4,10,25,0,1,-0.33161983100917164,1
327,1,8.412009113014761,8,12,20,0,1,1.8129845634566428,1
328,1,1.1362681525162024,0,4,13,0,0,0.7055491135406304,0
329,1,3.2312732196715985,0,7,20,0,0,1.0118917186396592,1
330,1,0.730917528354406,0,3,10,0,0,-0.4164951326497433,0
331,1,4.720733578932256,0,5,13,0,1,0.5756932705077009,0
332,1,6.8547376061848855,6,11,13,0,1,1.2408012311939012,0
333,1,3.5755512171278645,2,9,26,0,1,0.32003899852272605,1
334,1,-1.4209848175694129,0,6,18,0,0,-0.6990662609349118,0
335,1,3.4145383224116923,3,5,15,0,0,1.4917038439639148,1
336,1,4.750488348649144,0,14,37,0,1,0.9354601542723229,0
337,1,1.081055048585938,0,5,19,0,1,-0.4031702319785556,0
338,1,-2.3142284235625756,0,1,19,1,0,-1.6046974718612939,0
339,1,2.8436662187811144,1,10,22,0,0,1.1809798449244349,0
340,1,3.4083801750474634,2,10,21,0,0,0.8539351105001788,0
341,1,0.7076351242102041,0,1,20,1,0,-0.8821716840109436,1
342,1,-0.29832412266175035,0,5,21,0,0,-1.1851616020804379,0
343,1,5.120370720999671,4,10,32,0,0,1.0578513832138283,0
344,1,6.36530012650527,0,8,21,0,1,0.6105887324338599,1
345,1,5.013880256279368,3,7,17,0,0,2.1347090900334593,0
346,1,2.289379855426919,1,11,31,0,0,0.7077649449169201,1
347,1,0.799104332700268,0,6,30,0,1,-1.2223032003485639,0
348,1,1.7791505657253333,1,6,25,0,1,-1.480866411303651,1
349,1,-0.8800646937271335,0,4,42,0,1,-2.2321680703535853,0
350,1,5.539749769429813,0,11,36,0,1,1.3781202321693593,0
351,1,-0.14886653275173867,0,2,6,0,0,-0.5670715770717107,1
352,1,3.333518857667523,3,5,9,0,1,-0.31892756718845827,1
353,1,1.9761986241576017,0,4,9,0,1,-0.7584363142692403,0
354,1,-2.744164947586879,0,9,17,0,0,-1.2725018549676441,1
355,1,0.04097882641480455,0,7,50,0,0,-0.19824340634983356,0
356,1,4.163206668874993,4,7,19,0,1,0.041727292691377614,0
357,1,1.3594589460223032,0,2,14,0,0,0.06659567799282047,0
358,1,0.8467777252760653,0,7,14,0,1,-1.124526183684099,1
359,1,5.4593875179025275,5,8,20,0,1,1.0250371319570764,0
360,1,-2.2668044891630643,0,0,14,1,0,-1.1958289937102011,0
361,1,3.1356745471917797,0,4,15,0,1,-0.01784719951283492,0
362,1,4.729682482085668,2,6,32,0,0,1.5560227570539396,0
363,1,2.9079040699317087,2,6,10,0,1,-0.8257143286469308,1
364,1,3.178707752711389,0,14,29,0,0,-0.09880450887953093,1
365,1,8.769569039554128,0,14,29,0,1,1.9821298534487743,1
366,1,0.735047799634322,0,4,9,0,0,-0.027411302650118086,0
367,1,2.139183346550702,0,6,24,0,1,0.5478574132638616,0
368,1,3.712284175001272,0,7,41,0,1,-0.7556794205259956,1
369,1,4.327372748767146,4,29,47,0,1,0.6069208990224144,0
