name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
261,1,-0.36741917613970987,0,1,24,1,0,-0.8048881132814985,0
262,1,-1.7751096285400925,0,12,21,0,1,-1.4974011185854366,0
263,1,4.216591190709362,0,12,39,0,1,0.6215226232360155,1
264,1,1.041382618784772,0,16,23,0,1,-0.9147421882500433,0
265,1,1.7276177663475512,0,5,22,0,1,-0.6694115782090719,0
266,1,-0.8290587400836009,0,1,22,1,0,-1.1116008731008935,1
267,1,1.360664765368234,0,2,41,0,0,-0.2735951378316728,1
268,1,1.951896912621841,0,4,11,0,0,0.05307148063580156,0
269,1,4.584733681911986,4,16,72,0,0,1.6015014786424637,0
270,1,5.7882018028424795,3,12,21,0,1,0.18573444245640386,1
271,1,0.35101771859332187,0,9,23,0,0,-0.43620856326570856,0
272,1,3.107002689441692,0,9,43,0,1,0.43875839528072835,1
273,1,7.0616580732300545,5,22,29,0,0,1.9820089494156559,1
274,1,5.222419978112657,0,7,16,0,1,1.5309589603611025,0
275,1,2.551284501857518,1,17,25,0,0,0.21534906596923842,1
276,1,3.9970041072161955,0,8,27,0,0,1.2132203507222687,0
277,1,0.9570080051401408,0,7,23,0,1,-1.0673945778608644,1
278,1,5.402615374858255,5,9,9,0,1,1.1611934119784182,0
279,1,5.339909639367564,5,6,9,1,1,0.7425262830616084,1
280,1,1.825295211355606,0,15,40,0,0,0.4441763356405286,0
281,1,3.8284287099154026,0,10,31,0,1,0.09244357938424615,0
282,1,1.6954418958775914,1,2,27,1,0,1.0251607924430564,0
283,1,-0.344635109218298,0,8,19,0,0,-0.821302303206779,0
284,1,0.19338075152170386,0,1,22,1,1,-1.61458871379516,1
285,1,8.492208505538542,1,17,24,0,1,2.095184292544209,1
286,1,4.359787115067376,0,17,22,0,1,0.7489711973487536,1
287,1,2.4280636476312685,0,5,17,0,0,0.11533290385108987,0
288,1,1.8628144294858529,0,8,47,0,0,-0.08062081830368477,1
289,1,-0.8638073165827882,0,1,14,1,0,-0.48337552795960775,0
